cluster_id,property,count,cluster_size
cluster_238,Quantum Yield for Carrier Generation,1,11
cluster_238,Quantum Emitter Formation,1,11
cluster_238,H2 Quantum Yield (QY),1,11
cluster_238,PL Quantum Yield (PL),1,11
cluster_238,Biexciton quantum yield,1,11
cluster_238,Quantum Yield (Φ),1,11
cluster_238,Upconversion Quantum Yield,1,11
cluster_238,Quantum Yield (QY) for Multiple Exciton Generation (MEG),1,11
cluster_238,Ion Yield,1,11
cluster_239,Amplitude,1,11
cluster_239,Amplitude Sensitivity,1,11
cluster_239,Critical Point Amplitudes,1,11
cluster_239,PR Amplitude,1,11
cluster_239,Oscillation amplitude,1,11
cluster_239,Amplitude Imbalance,1,11
cluster_239,Transmission Amplitudes,1,11
cluster_239,Grating Amplitude,1,11
cluster_239,RMS Amplitude Error,1,11
cluster_239,THz Pulse Amplitude,1,11
cluster_239,THz radiation amplitude,1,11
cluster_240,Current,1,11
cluster_240,Dark Current,1,11
cluster_240,Electrical Current,1,11
cluster_240,ON-Current,1,11
cluster_240,Photograph,1,11
cluster_240,Photograph of device,1,11
cluster_240,Background Current,1,11
cluster_240,Off Current,1,11
cluster_240,Photoswitching,1,11
cluster_240,Current generation,1,11
cluster_240,Current enhancement,1,11
cluster_241,Coating Status,1,11
cluster_241,Conductive coating,1,11
cluster_241,Backside coating,1,11
cluster_241,Al2O3 Coating,1,11
cluster_241,Anti-reflection Coating,1,11
cluster_241,Facet coating,1,11
cluster_241,Antireflection Coating,1,11
cluster_241,Outer Cladding Diameter,1,11
cluster_241,AR Coating,1,11
cluster_241,Mirror Coating,1,11
cluster_241,Cladding Diameter,1,11
cluster_242,Critical Diameter,1,11
cluster_242,Critical Bending Radius,1,11
cluster_242,Critical load,1,11
cluster_242,Adhesion (Critical Load),1,11
cluster_242,Critical Angle,1,11
cluster_242,Critical dimension,1,11
cluster_242,Critical Temperature,1,11
cluster_242,Strain Level,1,11
cluster_242,Critical points,1,11
cluster_242,Critical Aspect Ratio,1,11
cluster_242,Thickness of Superlattice Periods,1,11
cluster_243,Discharge current,1,11
cluster_243,Ion current,1,11
cluster_243,Current consumption,1,11
cluster_243,Total Current,1,11
cluster_243,Signal Current,1,11
cluster_243,Collector Current,1,11
cluster_243,Drain current,1,11
cluster_243,Operating Current,1,11
cluster_243,Noise Current,1,11
cluster_243,Emitter recombination current,1,11
cluster_243,Drive current,1,11
cluster_244,Fiber Lengths,1,11
cluster_244,Propagation Length,1,11
cluster_244,Transfer length,1,11
cluster_244,Length,1,11
cluster_244,Cavity Length,1,11
cluster_244,Interdiffusion Length,1,11
cluster_244,Coherent Scattering Length,1,11
cluster_244,Interaction length,1,11
cluster_244,Tube Length,1,11
cluster_244,Channel length,1,11
cluster_244,Diffusion length,1,11
cluster_245,Polarization Conversion Efficiency,1,11
cluster_245,Polarization dependent loss,1,11
cluster_245,Polarization-sensitive Bandwidth,1,11
cluster_245,Polarization Extinction Ratio (PER),1,11
cluster_245,Polarization-dependent Raman scattering intensity,1,11
cluster_245,Donor polarizability,1,11
cluster_245,Cavity Polarization Modes,1,11
cluster_245,Linear Polarization Resistance,1,11
cluster_245,Anchoring Energy Coefficient - Polarization,1,11
cluster_245,Polarization Ratio (TE/TM),1,11
cluster_245,Ferroelectric polarization,1,11
cluster_246,Differential Cross-Section,1,11
cluster_246,Capture cross section for donor states,1,11
cluster_246,Capture cross section for acceptor states,1,11
cluster_246,Capture Cross Section (σT),1,11
cluster_246,Cross-Section Shape,1,11
cluster_246,Capture Cross-Section,1,11
cluster_246,Raman Scattering Cross-Section,1,11
cluster_246,Recombination cross section,1,11
cluster_246,Capture cross section at infinite temperature,1,11
cluster_246,Device Cross-section,1,11
cluster_246,Waveguide Cross-section,1,11
cluster_247,Electrical Strength,1,11
cluster_247,Electrode width,1,11
cluster_247,Electric field strength,1,11
cluster_247,Dielectric strength,1,11
cluster_247,Electrical Measurement,1,11
cluster_247,Wire Diameter,1,11
cluster_247,Electrical Quality,1,11
cluster_247,Electrical Parameters,1,11
cluster_247,Electrode Lengths,1,11
cluster_247,Internal Electric-Field Strength,1,11
cluster_247,Electrode dimensions,1,11
cluster_248,Density functional theory (DFT) calculations,1,11
cluster_248,Interfacial State Density,1,11
cluster_248,Total Density of States (DOS),1,11
cluster_248,Electronic States,1,11
cluster_248,Effective density of states mass,1,11
cluster_248,N-H Bond Density,1,11
cluster_248,Density of States at the Fermi Level,1,11
cluster_248,CB effective density of states,1,11
cluster_248,BSF Density,1,11
cluster_248,Anisotropic Energy Density,1,11
cluster_248,"Effective Density of States (NC, NV)",1,11
cluster_249,Heat Demand,1,11
cluster_249,Thermodynamic properties,1,11
cluster_249,Thermal Boundary Resistance,1,11
cluster_249,Heat of Formation,1,11
cluster_249,Thermal Shock Resistance,1,11
cluster_249,Thermal Stress Distribution,1,11
cluster_249,Thermopower,1,11
cluster_249,Thermoelectric Figure of Merit,1,11
cluster_249,Coefficient of Thermal Expansion (CTE),1,11
cluster_249,Solar Heat Gain Coefficient,1,11
cluster_249,Thermal Expansion Mismatch,1,11
cluster_250,Nucleation Layer Growth Temperature,1,11
cluster_250,Nucleation Rate,1,11
cluster_250,Nucleation Location,1,11
cluster_250,Nucleation Mode,1,11
cluster_250,Nucleation,1,11
cluster_250,Nucleation Island Density,1,11
cluster_250,Nucleation and Growth,1,11
cluster_250,Nucleation at predefined sites,1,11
cluster_250,Nucleation delay,1,11
cluster_250,Nucleation Island Formation,1,11
cluster_250,Nucleation Sites,1,11
cluster_251,Spin lifetime,1,11
cluster_251,Median lifetime,1,11
cluster_251,Positron lifetime,1,11
cluster_251,Half-life,1,11
cluster_251,On State Lifetime,1,11
cluster_251,TRPL Lifetimes,1,11
cluster_251,Shelf Life,1,11
cluster_251,Transverse Spin Lifetime,1,11
cluster_251,Degradation,1,11
cluster_251,T80 Operational Lifetime,1,11
cluster_251,Tunneling Lifetime,1,11
cluster_252,Average lattice constant,1,11
cluster_252,Lattice constant 'a',1,11
cluster_252,Equilibrium Lattice Constant (a0),1,11
cluster_252,Lattice Constant (Cubic),1,11
cluster_252,c-Axis Lattice Constant,1,11
cluster_252,Lattice Mismatch (Δa/a),1,11
cluster_252,Lattice Oxygen,1,11
cluster_252,Perpendicular lattice constant,1,11
cluster_252,Recrystallization temperature,1,11
cluster_252,"Lattice Angles (α, β, γ)",1,11
cluster_252,Lattice Mismatch (with InP),1,11
cluster_253,Oxygen bonding,1,11
cluster_253,Carbon Bonding,1,11
cluster_253,Local Bonding Structure,1,11
cluster_253,Interfacial Bonds,1,11
cluster_253,Presence and Bonding,1,11
cluster_253,FTIR Bonding,1,11
cluster_253,Al-N Bonding State,1,11
cluster_253,Hydrogen Bonded to Silicon,1,11
cluster_253,Non-bonding states,1,11
cluster_253,Bonded Hydrogen Content,1,11
cluster_253,Bond Presence,1,11
cluster_254,Segment Lengths,1,11
cluster_254,Taper length,1,11
cluster_254,Typical Length,1,11
cluster_254,Cleaved Length,1,11
cluster_254,Finger Length,1,11
cluster_254,Microrod Length,1,11
cluster_254,NW length,1,11
cluster_254,Wire Length,1,11
cluster_254,Section Lengths,1,11
cluster_254,Bridge length,1,11
cluster_254,Chain length,1,11
cluster_255,Grating Height,1,11
cluster_255,Grating length,1,11
cluster_255,Grating Structure,1,11
cluster_255,Grating Function,1,11
cluster_255,Grating type,1,11
cluster_255,Grating Profile,1,11
cluster_255,Grating Pitch,1,11
cluster_255,Grating order,1,11
cluster_255,Grating duty cycle,1,11
cluster_255,Grating period,1,11
cluster_255,Grating Periodicity,1,11
cluster_256,Charge Transfer,1,11
cluster_256,Interfacial Charging,1,11
cluster_256,Charge Transfer Direction,1,11
cluster_256,Charge Collection,1,11
cluster_256,Charge Localization,1,11
cluster_256,Fixed Charge,1,11
cluster_256,Charge,1,11
cluster_256,Charge State,1,11
cluster_256,Charge Transfer Character,1,11
cluster_256,Born Effective Charge,1,11
cluster_256,Charge stability diagram,1,11
cluster_257,Forward Voltage,1,11
cluster_257,Holding Voltage,1,11
cluster_257,Operation Voltage (Forward Voltage),1,11
cluster_257,I-V Characteristic Current,1,11
cluster_257,Input Voltage,1,11
cluster_257,Actuation voltage,1,11
cluster_257,Pull-in voltage,1,11
cluster_257,Set Voltage,1,11
cluster_257,Induced Voltage,1,11
cluster_257,Turn-ON Voltage,1,11
cluster_257,Forward Turn-On Voltage,1,11
cluster_258,Magnetic coercivity,1,11
cluster_258,Remnant Magnetization,1,11
cluster_258,Magnetoresistance,1,11
cluster_258,Nominal Magnetic Separation,1,11
cluster_258,Net Magnetization,1,11
cluster_258,Spontaneous magnetization,1,11
cluster_258,Transverse magnetoresistance,1,11
cluster_258,Remanent Magnetization,1,11
cluster_258,Residual Magnetization,1,11
cluster_258,Paramagnetic center contribution,1,11
cluster_258,Magnetic susceptibility,1,11
cluster_259,Wavelength Tunability,1,10
cluster_259,Responsivity (Wavelength),1,10
cluster_259,Zero-dispersion Wavelength,1,10
cluster_259,Wavelength Shift with Temperature,1,10
cluster_259,Wavelength Shift with Current,1,10
cluster_259,Microcavity Resonance Wavelength,1,10
cluster_259,Cavity mode wavelength shift,1,10
cluster_259,Lasing Wavelength Shift Rate,1,10
cluster_259,Wavelength Tuning Linearity,1,10
cluster_259,X-ray Diffraction Spectrum,1,10
cluster_260,Damage Depth,1,10
cluster_260,Trench depth,1,10
cluster_260,Si depth profile shape,1,10
cluster_260,Feature depth,1,10
cluster_260,Pattern Depth,1,10
cluster_260,Ridge depth,1,10
cluster_260,Scratch Depth,1,10
cluster_260,Etching depth,1,10
cluster_260,Gate recess depth,1,10
cluster_260,Ga Depth Profile,1,10
cluster_261,Photovoltaic Characteristics,1,10
cluster_261,Lateral Photovoltage,1,10
cluster_261,Photovoltaic Voltage,1,10
cluster_261,Photovoltage Polarity,1,10
cluster_261,Luminance–voltage characteristics,1,10
cluster_261,Photovoltage sign,1,10
cluster_261,Dark Current-Voltage characteristics,1,10
cluster_261,Photovoltaic Parameters,1,10
cluster_261,Surface photovoltage,1,10
cluster_261,Photovoltaic properties,1,10
cluster_262,Morphology after Annealing,1,10
cluster_262,Phase Separation and Morphology,1,10
cluster_262,Diamond Film Morphology,1,10
cluster_262,Crystallographic Plane Rocking Curve FWHM,1,10
cluster_262,Growth temperature dependence of crystallinity,1,10
cluster_262,Crystallization Onset Temperature,1,10
cluster_262,Preferred Crystallite Orientation,1,10
cluster_262,Polycrystalline nature,1,10
cluster_262,Polycrystal Formation,1,10
cluster_262,Grain Shape,1,10
cluster_263,Maximum Diameter,1,10
cluster_263,Maximum size,1,10
cluster_263,Half-maximum Width,1,10
cluster_263,Maximum Strain,1,10
cluster_263,Maximum Material Gain,1,10
cluster_263,Effective width,1,10
cluster_263,PL Full-Width at Half-Maximum,1,10
cluster_263,Full-width at half-maximum,1,10
cluster_263,Maximum Shear Stress,1,10
cluster_263,Maximum Height,1,10
cluster_264,Residual impurities,1,10
cluster_264,Residual acceptor concentration,1,10
cluster_264,Effective Residual Donor Concentration,1,10
cluster_264,Residual Acceptor Type,1,10
cluster_264,Residual Organics,1,10
cluster_264,Residual Resistance,1,10
cluster_264,Residual Carbon concentration,1,10
cluster_264,Residual Weight,1,10
cluster_264,Residual Hydrogen Concentration,1,10
cluster_264,Residual Damage,1,10
cluster_265,Stripe Width,1,10
cluster_265,Waveguide width,1,10
cluster_265,Junction width,1,10
cluster_265,Cross Junction Width,1,10
cluster_265,Center conductor width,1,10
cluster_265,Pattern Width,1,10
cluster_265,Hole Width,1,10
cluster_265,Lattice Fringe Spacing,1,10
cluster_265,Slot Width,1,10
cluster_265,Wire Width,1,10
cluster_266,Maxwell Relaxation Time,1,10
cluster_266,Relaxation Time of Electric Resistance,1,10
cluster_266,Dielectric relaxation time,1,10
cluster_266,Carrier Relaxation Time,1,10
cluster_266,Spin-relaxation time,1,10
cluster_266,Characteristic relaxation time,1,10
cluster_266,Momentum relaxation time,1,10
cluster_266,Relaxation Time,1,10
cluster_266,Intersubband Relaxation Time,1,10
cluster_266,PC relaxation time τ2,1,10
cluster_267,Number of outputs,1,10
cluster_267,Coefficient of Performance,1,10
cluster_267,Calculated Stack Efficiency,1,10
cluster_267,Output return loss,1,10
cluster_267,DC Output Characteristics,1,10
cluster_267,Performance Ratio,1,10
cluster_267,Slope Efficiency,1,10
cluster_267,AMO Conversion Efficiency,1,10
cluster_267,Maximum Detailed Balance Efficiency,1,10
cluster_267,Production rate,1,10
cluster_268,Sensitivity to Hydrogen Gas,1,10
cluster_268,Hydrogen content,1,10
cluster_268,Total hydrogen content,1,10
cluster_268,Hydrogen evolution rate,1,10
cluster_268,Hydrogen Effusion,1,10
cluster_268,Surface Hydrogen Coverage,1,10
cluster_268,Presence of hydrogen,1,10
cluster_268,Hydrogen generation rate,1,10
cluster_268,Total bonded hydrogen concentration,1,10
cluster_268,Hydrogen desorption,1,10
cluster_269,Lateral dimensions,1,10
cluster_269,Lateral size,1,10
cluster_269,Lateral feature size,1,10
cluster_269,Lateral Dimension,1,10
cluster_269,Lateral Size (Grain Size),1,10
cluster_269,Lateral Size of Islands,1,10
cluster_269,Lateral Domain Size,1,10
cluster_269,Lateral Length,1,10
cluster_269,Lateral Size Distribution,1,10
cluster_269,Lateral coherence length,1,10
cluster_270,Chemical State of Ga,1,10
cluster_270,Inter-diffusion of Ga and In,1,10
cluster_270,Ga Vacancy (VGa) Concentration,1,10
cluster_270,Gadolinium concentration,1,10
cluster_270,Influence on Ga Desorption Rate,1,10
cluster_270,Ga–Ga bond length,1,10
cluster_270,Presence of Ga–N Bond,1,10
cluster_270,Presence of Ga2O3 Phase,1,10
cluster_270,Gallium Vacancy Concentration,1,10
cluster_270,Presence of Ga droplets,1,10
cluster_271,Stacking distance,1,10
cluster_271,Number of Stacks,1,10
cluster_271,p-p stacking distance,1,10
cluster_271,Stacking Faults Length,1,10
cluster_271,Stacking Type,1,10
cluster_271,Number of QD stacks,1,10
cluster_271,Stack,1,10
cluster_271,Lamellar Stacking Distance,1,10
cluster_271,Stacking configuration,1,10
cluster_271,Stacking Faults (SF) density,1,10
cluster_272,Diffraction,1,10
cluster_272,Diffraction Losses,1,10
cluster_272,Diffraction Angle,1,10
cluster_272,Zeroth-order diffraction efficiency,1,10
cluster_272,Diffraction Order,1,10
cluster_272,Complex Refraction Index,1,10
cluster_272,Nonlinear Refraction,1,10
cluster_272,X-ray Diffraction rocking curve width,1,10
cluster_272,"X-ray Diffraction Linewidth (202¯1, v–2u-scan)",1,10
cluster_272,Interdiffusion coefficient,1,10
cluster_273,Architecture,1,10
cluster_273,Sample structure,1,10
cluster_273,Module Structure,1,10
cluster_273,p-i-n structure,1,10
cluster_273,Domain Structure,1,10
cluster_273,Aggregate Structure,1,10
cluster_273,Array Structure,1,10
cluster_273,Twin structure,1,10
cluster_273,Facet structure,1,10
cluster_273,Step structure,1,10
cluster_274,Waveguide Dimensions,1,10
cluster_274,Waveguide Geometry,1,10
cluster_274,Ridge waveguide width,1,10
cluster_274,Waveguide Angle,1,10
cluster_274,Input Waveguide Length,1,10
cluster_274,Waveguide configuration,1,10
cluster_274,Waveguide Core Material,1,10
cluster_274,Waveguide Coupling Efficiency,1,10
cluster_274,Waveguide Loss,1,10
cluster_274,Number of Arrayed Waveguides,1,10
cluster_275,Breakdown Voltage,1,10
cluster_275,Operating Voltage Range,1,10
cluster_275,Critical voltage,1,10
cluster_275,Vertical breakdown voltage,1,10
cluster_275,Drive Voltage,1,10
cluster_275,Knee voltage,1,10
cluster_275,Pinch-Off Voltage,1,10
cluster_275,Voltage response,1,10
cluster_275,Driving Voltage,1,10
cluster_275,Avalanche Breakdown Voltage,1,10
cluster_276,GaN Nanowire Growth,1,10
cluster_276,GaN Film Morphology,1,10
cluster_276,Lattice Constant of GaN,1,10
cluster_276,In-plane Residual Stress in GaN,1,10
cluster_276,GaN/AlN Interface Sharpness,1,10
cluster_276,Interface with GaN,1,10
cluster_276,Compressive Strain in GaN Layer,1,10
cluster_276,Presence of GaN Buffer Layer,1,10
cluster_276,AlN/GaN Interface,1,10
cluster_276,Lattice-mismatch with GaN,1,10
cluster_277,Cu Distribution,1,10
cluster_277,Presence of Cu,1,10
cluster_277,Cu Content,1,10
cluster_277,Chemical state of Cu,1,10
cluster_277,Copper Content,1,10
cluster_277,Cu Oxidation State,1,10
cluster_277,Cu–N Bond Length,1,10
cluster_277,Curie Constant,1,10
cluster_277,Presence of single-phase Cu2O,1,10
cluster_277,Cmax/Cmin Ratio,1,10
cluster_278,Oxygen Adsorption,1,10
cluster_278,Oxygen contamination,1,10
cluster_278,Oxygen species,1,10
cluster_278,Singlet Oxygen Production,1,10
cluster_278,Oxygen-Containing Groups,1,10
cluster_278,Adsorbed Oxygen,1,10
cluster_278,Oxygen deficiency,1,10
cluster_278,Presence of oxygen,1,10
cluster_278,Oxygen-containing Functional Groups,1,10
cluster_278,Sensitivity to Oxygen,1,10
cluster_279,Elasticity Modulus,1,10
cluster_279,Elastic recovery,1,10
cluster_279,Elastic Moduli,1,10
cluster_279,Elastic constant,1,10
cluster_279,Elastic stiffness constant,1,10
cluster_279,Reduced elastic modulus,1,10
cluster_279,Biaxial Elastic Modulus,1,10
cluster_279,Splay elastic constant,1,10
cluster_279,Elastic Compliance Constant,1,10
cluster_279,Third-Order Elastic Coefficient,1,10
cluster_280,Magnetic Field Configuration,1,10
cluster_280,External magnetic field,1,10
cluster_280,Magnetic Moment,1,10
cluster_280,Magnetic Properties,1,10
cluster_280,Diamagnetic coefficient,1,10
cluster_280,Magnetization,1,10
cluster_280,Magnetoresistivity,1,10
cluster_280,Magnetic Behavior,1,10
cluster_280,Magnetization vs. Magnetic Field,1,10
cluster_280,Partial Magnetic Moment,1,10
cluster_281,Stacking Faults Presence,1,10
cluster_281,Stacking Faults and Twin Formation,1,10
cluster_281,Introduction of Basal Stacking Faults (BSFs),1,10
cluster_281,Presence of basal plane stacking faults (BPSFs),1,10
cluster_281,Stacking Fault Energy,1,10
